,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
3,202337,2014,0,1610612740,NOP,25.0,27,2,473.0,60,154,0.39,36,95,0.379,14,18,0.778,18.0,70.0,88.0,29,7.0,11.0,15.0,52,170,0,Luke Babbitt
4,202337,2015,0,1610612740,NOP,26.0,63,19,830.0,92,192,0.479,59,115,0.513,13,19,0.684,12.0,99.0,111.0,24,17.0,11.0,26.0,63,256,0,Luke Babbitt
5,202337,2016,0,1610612740,NOP,27.0,47,13,845.0,122,289,0.422,44,109,0.404,39,50,0.78,25.0,123.0,148.0,53,11.0,7.0,23.0,90,327,0,Luke Babbitt
6,202337,2017,0,1610612748,MIA,28.0,68,55,1065.0,113,281,0.402,87,210,0.414,11,15,0.733,12.0,129.0,141.0,36,20.0,11.0,25.0,118,324,0,Luke Babbitt
7,202337,2018,0,1610612737,ATL,29.0,37,9,570.0,80,168,0.476,49,111,0.441,17,22,0.773,5.0,76.0,81.0,26,7.0,5.0,15.0,47,226,0,Luke Babbitt
8,202337,2018,0,1610612748,MIA,29.0,13,5,145.0,11,47,0.234,11,45,0.244,0,0,0.0,2.0,13.0,15.0,5,1.0,2.0,4.0,7,33,0,Luke Babbitt
9,202337,2018,0,0,TOT,29.0,50,14,715.0,91,215,0.423,60,156,0.385,17,22,0.773,7.0,89.0,96.0,31,8.0,7.0,19.0,54,259,0,Luke Babbitt
0,1628407,2018,0,1610612766,CHA,22.0,53,6,713.0,72,192,0.375,11,43,0.256,20,25,0.8,4.0,120.0,124.0,38,16.0,2.0,23.0,46,175,0,Dwayne Bacon
1,1628407,2019,0,1610612766,CHA,23.0,43,13,759.0,122,257,0.475,38,87,0.437,34,46,0.739,8.0,81.0,89.0,47,12.0,5.0,18.0,72,316,0,Dwayne Bacon
2,1628407,2020,0,1610612766,CHA,24.0,39,11,687.0,85,244,0.348,19,67,0.284,35,53,0.66,15.0,85.0,100.0,52,23.0,2.0,37.0,52,224,0,Dwayne Bacon
3,1628407,2021,0,1610612753,ORL,25.0,72,50,1853.0,292,726,0.402,59,207,0.285,145,176,0.824,31.0,193.0,224.0,93,45.0,5.0,46.0,103,788,0,Dwayne Bacon
0,2053,2001,0,1610612741,CHI,20.0,35,0,260.0,17,65,0.262,0,1,0.0,13,28,0.464,22.0,34.0,56.0,10,9.0,16.0,21.0,44,47,0,Dalibor Bagaric
1,2053,2002,0,1610612741,CHI,21.0,50,0,635.0,72,178,0.404,0,1,0.0,41,70,0.586,55.0,107.0,162.0,23,17.0,24.0,46.0,108,185,0,Dalibor Bagaric
2,2053,2003,0,1610612741,CHI,22.0,10,0,76.0,8,26,0.308,0,0,0.0,3,4,0.75,7.0,13.0,20.0,4,3.0,3.0,5.0,11,19,0,Dalibor Bagaric
0,1628963,2019,0,1610612758,SAC,20.0,62,4,1568.0,356,706,0.504,30,96,0.313,181,262,0.691,162.0,309.0,471.0,62,33.0,59.0,98.0,120,923,0,Marvin Bagley III
1,1628963,2020,0,1610612758,SAC,21.0,13,6,334.0,78,167,0.467,4,22,0.182,25,31,0.806,29.0,68.0,97.0,10,6.0,12.0,18.0,43,185,0,Marvin Bagley III
2,1628963,2021,0,1610612758,SAC,22.0,43,42,1112.0,247,490,0.504,37,108,0.343,77,134,0.575,106.0,212.0,318.0,43,21.0,21.0,59.0,100,608,0,Marvin Bagley III
3,1628963,2022,0,1610612758,SAC,23.0,30,17,656.0,114,246,0.463,15,62,0.242,35,47,0.745,67.0,148.0,215.0,17,9.0,11.0,21.0,50,278,0,Marvin Bagley III
4,1628963,2022,0,1610612765,DET,23.0,18,8,490.0,111,200,0.555,8,35,0.229,32,54,0.593,38.0,85.0,123.0,19,13.0,7.0,18.0,43,262,0,Marvin Bagley III
5,1628963,2022,0,0,TOT,23.0,48,25,1146.0,225,446,0.504,23,97,0.237,67,101,0.663,105.0,233.0,338.0,36,22.0,18.0,39.0,93,540,0,Marvin Bagley III
6,1628963,2023,0,1610612765,DET,24.0,42,25,990.0,202,382,0.529,19,66,0.288,81,108,0.75,94.0,175.0,269.0,36,19.0,30.0,46.0,81,504,0,Marvin Bagley III
7,1628963,2024,0,1610612765,DET,24.0,19,6,343.0,73,127,0.575,1,5,0.2,40,46,0.87,35.0,56.0,91.0,23,2.0,12.0,22.0,29,187,0,Marvin Bagley III
0,1641735,2024,0,1610612766,CHA,19.0,1,0,3.0,1,3,0.333,0,0,0.0,0,0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,0,2,0,Amari Bailey
13,1847,1999,0,1610612762,UTA,38.0,43,0,543.0,78,175,0.446,0,2,0.0,25,34,0.735,36.0,58.0,94.0,26,9.0,28.0,27.0,78,181,0,Thurl Bailey
0,1753,1999,0,1610612756,PHX,23.0,27,10,249.0,34,86,0.395,1,5,0.2,9,13,0.692,24.0,30.0,54.0,13,9.0,2.0,11.0,24,78,0,Toby Bailey
1,1753,2000,0,1610612756,PHX,24.0,46,2,449.0,58,140,0.414,2,10,0.2,45,65,0.692,26.0,46.0,72.0,30,13.0,4.0,24.0,55,163,0,Toby Bailey
0,203946,2015,0,1610612741,CHI,24.0,18,1,64.0,3,14,0.214,0,0,0.0,4,5,0.8,6.0,2.0,8.0,1,2.0,1.0,3.0,8,10,0,Cameron Bairstow
1,203946,2016,0,1610612741,CHI,25.0,18,2,103.0,13,40,0.325,1,5,0.2,7,8,0.875,4.0,24.0,28.0,6,2.0,3.0,4.0,19,34,0,Cameron Bairstow
0,1858,1999,0,1610612761,TOR,29.0,1,0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,Mark Baker
0,2486,2005,0,1610612746,LAC,25.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Maurice Baker
1,2486,2005,0,1610612757,POR,25.0,4,0,18.0,0,1,0.0,0,0,0.0,0,0,0.0,1.0,1.0,2.0,1,1.0,0.0,1.0,3,0,0,Maurice Baker
2,2486,2005,0,0,TOT,25.0,5,0,19.0,0,1,0.0,0,0,0.0,0,0,0.0,1.0,1.0,2.0,1,1.0,0.0,1.0,3,0,0,Maurice Baker
0,1627758,2017,0,1610612752,NYK,24.0,52,13,857.0,82,217,0.378,23,86,0.267,28,43,0.651,12.0,86.0,98.0,107,34.0,8.0,56.0,74,215,0,Ron Baker
1,1627758,2018,0,1610612752,NYK,25.0,29,1,385.0,20,59,0.339,11,33,0.333,20,26,0.769,5.0,25.0,30.0,47,26.0,6.0,18.0,33,71,0,Ron Baker
2,1627758,2019,0,1610612752,NYK,26.0,11,0,107.0,4,16,0.25,1,9,0.111,5,6,0.833,1.0,6.0,7.0,13,5.0,0.0,3.0,16,14,0,Ron Baker
3,1627758,2019,0,1610612764,WAS,26.0,4,0,45.0,0,4,0.0,0,4,0.0,0,0,0.0,0.0,4.0,4.0,2,1.0,1.0,2.0,2,0,0,Ron Baker
4,1627758,2019,0,0,TOT,26.0,15,0,152.0,4,20,0.2,1,13,0.077,5,6,0.833,1.0,10.0,11.0,15,6.0,1.0,5.0,18,14,0,Ron Baker
4,452,1998,0,1610612760,SEA,26.0,82,82,2944.0,631,1164,0.542,1,7,0.143,311,526,0.591,286.0,370.0,656.0,152,91.0,86.0,174.0,278,1574,2,Vin Baker
5,452,1999,0,1610612760,SEA,27.0,34,31,1162.0,198,437,0.453,0,3,0.0,72,160,0.45,86.0,125.0,211.0,56,32.0,34.0,76.0,121,468,0,Vin Baker
6,452,2000,0,1610612760,SEA,28.0,79,75,2849.0,514,1129,0.455,2,8,0.25,281,412,0.682,227.0,378.0,605.0,148,47.0,66.0,213.0,288,1311,0,Vin Baker
7,452,2001,0,1610612760,SEA,29.0,76,27,2129.0,347,822,0.422,1,16,0.063,232,321,0.723,179.0,251.0,430.0,90,38.0,73.0,158.0,264,927,0,Vin Baker
8,452,2002,0,1610612760,SEA,30.0,55,41,1710.0,315,649,0.485,1,8,0.125,143,226,0.633,168.0,182.0,350.0,72,22.0,36.0,127.0,197,774,0,Vin Baker
9,452,2003,0,1610612738,BOS,31.0,52,9,942.0,99,207,0.478,0,4,0.0,72,107,0.673,90.0,108.0,198.0,29,22.0,30.0,61.0,146,270,0,Vin Baker
10,452,2004,0,1610612738,BOS,32.0,37,33,1000.0,168,333,0.505,0,1,0.0,82,112,0.732,76.0,134.0,210.0,54,22.0,23.0,52.0,98,418,0,Vin Baker
11,452,2004,0,1610612752,NYK,32.0,17,0,313.0,40,99,0.404,1,2,0.5,32,45,0.711,36.0,34.0,70.0,12,7.0,9.0,25.0,62,113,0,Vin Baker
12,452,2004,0,0,TOT,32.0,54,33,1316.0,208,432,0.481,1,3,0.333,114,157,0.726,112.0,168.0,280.0,66,29.0,32.0,77.0,160,531,0,Vin Baker
13,452,2005,0,1610612752,NYK,33.0,24,0,191.0,13,38,0.342,0,1,0.0,7,15,0.467,17.0,20.0,37.0,9,2.0,4.0,15.0,31,33,0,Vin Baker
14,452,2005,0,1610612745,HOU,33.0,3,0,13.0,0,4,0.0,0,0,0.0,2,2,1.0,0.0,2.0,2.0,1,0.0,0.0,2.0,7,2,0,Vin Baker
15,452,2005,0,0,TOT,33.0,27,0,191.0,13,42,0.31,0,1,0.0,9,17,0.529,17.0,22.0,39.0,10,2.0,4.0,17.0,38,35,0,Vin Baker
16,452,2006,0,1610612746,LAC,34.0,8,1,85.0,7,15,0.467,0,0,0.0,13,18,0.722,2.0,17.0,19.0,4,4.0,4.0,9.0,13,27,0,Vin Baker
0,1627735,2017,0,1610612763,MEM,21.0,33,1,405.0,36,115,0.313,3,22,0.136,31,37,0.838,11.0,35.0,46.0,61,18.0,7.0,39.0,40,106,0,Wade Baldwin IV
1,1627735,2018,0,1610612757,POR,22.0,7,0,80.0,14,21,0.667,4,5,0.8,6,10,0.6,1.0,7.0,8.0,5,2.0,1.0,4.0,12,38,0,Wade Baldwin IV
2,1627735,2019,0,1610612757,POR,23.0,16,0,94.0,10,33,0.303,2,9,0.222,8,11,0.727,2.0,13.0,15.0,12,1.0,2.0,14.0,11,30,0,Wade Baldwin IV
0,1631116,2023,0,1610612744,GSW,20.0,31,0,226.0,43,109,0.394,32,84,0.381,4,6,0.667,1.0,39.0,40.0,11,6.0,4.0,11.0,14,122,0,Patrick Baldwin Jr.
1,1631116,2024,0,1610612764,WAS,21.0,3,0,11.0,0,2,0.0,0,1,0.0,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1,0,0,Patrick Baldwin Jr.
0,200764,2007,0,1610612752,NYK,22.0,68,1,1064.0,139,275,0.505,5,27,0.185,51,90,0.567,97.0,197.0,294.0,44,57.0,44.0,49.0,146,334,0,Renaldo Balkman
1,200764,2008,0,1610612752,NYK,23.0,65,0,952.0,91,186,0.489,1,12,0.083,41,95,0.432,83.0,133.0,216.0,40,44.0,30.0,37.0,132,224,0,Renaldo Balkman
2,200764,2009,0,1610612743,DEN,24.0,53,10,780.0,110,197,0.558,2,7,0.286,42,65,0.646,86.0,117.0,203.0,34,47.0,23.0,35.0,98,264,0,Renaldo Balkman
3,200764,2010,0,1610612743,DEN,25.0,13,1,91.0,6,18,0.333,0,7,0.0,2,6,0.333,4.0,19.0,23.0,7,8.0,2.0,6.0,16,14,0,Renaldo Balkman
4,200764,2011,0,1610612743,DEN,26.0,5,0,44.0,5,9,0.556,0,0,0.0,3,4,0.75,1.0,3.0,4.0,2,3.0,2.0,0.0,11,13,0,Renaldo Balkman
5,200764,2011,0,1610612752,NYK,26.0,3,0,18.0,1,4,0.25,1,2,0.5,0,0,0.0,1.0,2.0,3.0,0,1.0,0.0,1.0,4,3,0,Renaldo Balkman
6,200764,2011,0,0,TOT,26.0,8,0,63.0,6,13,0.462,1,2,0.5,3,4,0.75,2.0,5.0,7.0,2,4.0,2.0,1.0,15,16,0,Renaldo Balkman
7,200764,2012,0,1610612752,NYK,27.0,14,0,115.0,16,32,0.5,2,9,0.222,8,11,0.727,6.0,20.0,26.0,5,4.0,3.0,6.0,14,42,0,Renaldo Balkman
0,1630163,2021,0,1610612766,CHA,19.0,51,31,1469.0,293,672,0.436,92,261,0.352,125,165,0.758,63.0,239.0,302.0,313,81.0,18.0,145.0,136,803,0,LaMelo Ball
1,1630163,2022,0,1610612766,CHA,20.0,75,75,2422.0,538,1254,0.429,220,565,0.389,212,243,0.872,108.0,393.0,501.0,571,119.0,30.0,245.0,237,1508,0,LaMelo Ball
2,1630163,2023,0,1610612766,CHA,21.0,36,36,1268.0,296,721,0.411,144,383,0.376,102,122,0.836,42.0,189.0,231.0,304,46.0,11.0,129.0,118,838,0,LaMelo Ball
3,1630163,2024,0,1610612766,CHA,22.0,15,15,501.0,132,298,0.443,52,134,0.388,54,63,0.857,23.0,59.0,82.0,123,21.0,4.0,59.0,52,370,0,LaMelo Ball
0,1628366,2018,0,1610612747,LAL,20.0,52,50,1780.0,203,564,0.36,90,295,0.305,32,71,0.451,69.0,291.0,360.0,376,88.0,43.0,136.0,117,528,0,Lonzo Ball
1,1628366,2019,0,1610612747,LAL,21.0,47,45,1423.0,185,456,0.406,75,228,0.329,20,48,0.417,54.0,197.0,251.0,255,69.0,19.0,103.0,114,465,0,Lonzo Ball
2,1628366,2020,0,1610612740,NOP,22.0,63,54,2025.0,277,687,0.403,148,395,0.375,43,76,0.566,71.0,312.0,383.0,438,88.0,38.0,193.0,128,745,0,Lonzo Ball
3,1628366,2021,0,1610612740,NOP,23.0,55,55,1747.0,290,700,0.414,172,455,0.378,50,64,0.781,33.0,230.0,263.0,316,82.0,31.0,123.0,103,802,0,Lonzo Ball
4,1628366,2022,0,1610612741,CHI,24.0,35,35,1212.0,162,383,0.423,110,260,0.423,21,28,0.75,35.0,155.0,190.0,178,64.0,31.0,82.0,85,455,0,Lonzo Ball
0,1628964,2019,0,1610612753,ORL,21.0,47,1,766.0,117,243,0.481,21,70,0.3,37,63,0.587,64.0,169.0,233.0,39,13.0,64.0,43.0,102,292,0,Mo Bamba
1,1628964,2020,0,1610612753,ORL,22.0,62,0,878.0,132,286,0.462,37,107,0.346,31,46,0.674,100.0,202.0,302.0,42,23.0,86.0,42.0,116,332,0,Mo Bamba
2,1628964,2021,0,1610612753,ORL,23.0,46,5,725.0,142,301,0.472,38,118,0.322,45,66,0.682,76.0,189.0,265.0,35,14.0,58.0,36.0,87,367,0,Mo Bamba
3,1628964,2022,0,1610612753,ORL,24.0,71,69,1824.0,296,617,0.48,107,281,0.381,57,73,0.781,148.0,424.0,572.0,85,38.0,118.0,77.0,182,756,0,Mo Bamba
4,1628964,2023,0,1610612753,ORL,25.0,40,6,681.0,106,214,0.495,43,108,0.398,35,51,0.686,47.0,137.0,184.0,42,12.0,38.0,22.0,86,290,0,Mo Bamba
5,1628964,2023,0,1610612747,LAL,25.0,9,1,88.0,11,27,0.407,5,16,0.313,6,11,0.545,11.0,30.0,41.0,4,1.0,5.0,8.0,19,33,0,Mo Bamba
6,1628964,2023,0,0,TOT,25.0,49,7,768.0,117,241,0.485,48,124,0.387,41,62,0.661,58.0,167.0,225.0,46,13.0,43.0,30.0,105,323,0,Mo Bamba
7,1628964,2024,0,1610612755,PHI,25.0,9,0,57.0,13,24,0.542,3,7,0.429,6,8,0.75,12.0,9.0,21.0,1,1.0,7.0,6.0,7,35,0,Mo Bamba
0,1631094,2023,0,1610612753,ORL,20.0,72,72,2430.0,479,1122,0.427,85,285,0.298,394,534,0.738,84.0,413.0,497.0,269,60.0,39.0,200.0,160,1437,0,Paolo Banchero
1,1631094,2024,0,1610612753,ORL,21.0,21,21,706.0,157,319,0.492,28,66,0.424,90,133,0.677,28.0,115.0,143.0,98,21.0,13.0,65.0,49,432,0,Paolo Banchero
0,1630217,2021,0,1610612763,MEM,23.0,68,17,1519.0,234,499,0.469,117,271,0.432,40,49,0.816,31.0,179.0,210.0,118,41.0,16.0,59.0,125,625,0,Desmond Bane
1,1630217,2022,0,1610612763,MEM,24.0,76,76,2266.0,508,1101,0.461,228,523,0.436,140,155,0.903,46.0,288.0,334.0,208,92.0,29.0,111.0,196,1384,0,Desmond Bane
2,1630217,2023,0,1610612763,MEM,25.0,58,58,1841.0,450,939,0.479,166,407,0.408,181,205,0.883,43.0,248.0,291.0,254,56.0,22.0,126.0,150,1247,0,Desmond Bane
3,1630217,2024,0,1610612763,MEM,25.0,20,20,681.0,183,393,0.466,66,176,0.375,69,80,0.863,19.0,71.0,90.0,107,27.0,15.0,55.0,61,501,0,Desmond Bane
0,2556,2004,0,1610612738,BOS,22.0,81,2,1383.0,177,442,0.4,27,86,0.314,99,131,0.756,30.0,103.0,133.0,175,88.0,13.0,125.0,171,480,0,Marcus Banks
1,2556,2005,0,1610612738,BOS,23.0,81,2,1144.0,115,286,0.402,21,59,0.356,121,163,0.742,29.0,97.0,126.0,155,63.0,13.0,79.0,146,372,0,Marcus Banks
2,2556,2006,0,1610612738,BOS,24.0,18,1,269.0,33,80,0.413,6,19,0.316,27,30,0.9,4.0,15.0,19.0,32,7.0,0.0,23.0,38,99,0,Marcus Banks
3,2556,2006,0,1610612750,MIN,24.0,40,28,1228.0,186,388,0.479,16,44,0.364,91,117,0.778,19.0,97.0,116.0,188,47.0,11.0,96.0,124,479,0,Marcus Banks
4,2556,2006,0,0,TOT,24.0,58,29,1496.0,219,468,0.468,22,63,0.349,118,147,0.803,23.0,112.0,135.0,220,54.0,11.0,119.0,162,578,0,Marcus Banks
5,2556,2007,0,1610612756,PHX,25.0,45,1,503.0,84,196,0.429,5,29,0.172,48,60,0.8,10.0,28.0,38.0,60,23.0,3.0,40.0,70,221,0,Marcus Banks
6,2556,2008,0,1610612756,PHX,26.0,24,1,310.0,44,109,0.404,25,65,0.385,12,16,0.75,3.0,17.0,20.0,25,8.0,8.0,16.0,38,125,0,Marcus Banks
7,2556,2008,0,1610612748,MIA,26.0,12,2,259.0,42,82,0.512,15,37,0.405,15,19,0.789,1.0,24.0,25.0,36,6.0,5.0,21.0,27,114,0,Marcus Banks
8,2556,2008,0,0,TOT,26.0,36,3,569.0,86,191,0.45,40,102,0.392,27,35,0.771,4.0,41.0,45.0,61,14.0,13.0,37.0,65,239,0,Marcus Banks
9,2556,2009,0,1610612748,MIA,27.0,16,0,166.0,15,39,0.385,2,14,0.143,10,15,0.667,0.0,15.0,15.0,22,10.0,2.0,11.0,21,42,0,Marcus Banks
10,2556,2009,0,1610612761,TOR,27.0,6,0,40.0,6,18,0.333,1,5,0.2,1,3,0.333,1.0,2.0,3.0,6,1.0,0.0,3.0,5,14,0,Marcus Banks
11,2556,2009,0,0,TOT,27.0,22,0,206.0,21,57,0.368,3,19,0.158,11,18,0.611,1.0,17.0,18.0,28,11.0,2.0,14.0,26,56,0,Marcus Banks
12,2556,2010,0,1610612761,TOR,28.0,22,0,244.0,39,73,0.534,7,24,0.292,24,29,0.828,3.0,20.0,23.0,26,12.0,2.0,20.0,30,109,0,Marcus Banks
13,2556,2011,0,1610612761,TOR,29.0,3,0,22.0,0,2,0.0,0,0,0.0,6,8,0.75,0.0,1.0,1.0,3,1.0,0.0,2.0,4,6,0,Marcus Banks
0,1630625,2022,0,1610612761,TOR,22.0,64,1,696.0,83,202,0.411,13,51,0.255,26,44,0.591,38.0,86.0,124.0,99,28.0,10.0,53.0,68,205,0,Dalano Banton
1,1630625,2023,0,1610612761,TOR,23.0,31,2,279.0,55,130,0.423,15,51,0.294,17,24,0.708,11.0,34.0,45.0,36,13.0,13.0,18.0,34,142,0,Dalano Banton
2,1630625,2024,0,1610612738,BOS,24.0,10,1,91.0,13,27,0.481,1,7,0.143,5,6,0.833,10.0,15.0,25.0,5,2.0,2.0,5.0,12,32,0,Dalano Banton
0,1627760,2022,0,1610612737,ATL,27.0,3,0,13.0,0,4,0.0,0,0,0.0,0,4,0.0,1.0,2.0,3.0,3,0.0,0.0,1.0,1,0,0,Cat Barber
0,2571,2004,0,1610612756,PHX,21.0,70,46,1499.0,210,470,0.447,83,210,0.395,47,61,0.77,23.0,100.0,123.0,165,93.0,7.0,120.0,184,550,0,Leandro Barbosa
1,2571,2005,0,1610612756,PHX,22.0,63,6,1086.0,168,354,0.475,51,139,0.367,55,69,0.797,32.0,98.0,130.0,126,30.0,7.0,87.0,127,442,0,Leandro Barbosa
2,2571,2006,0,1610612756,PHX,23.0,57,11,1592.0,273,567,0.481,87,196,0.444,111,147,0.755,31.0,119.0,150.0,158,48.0,6.0,89.0,145,744,0,Leandro Barbosa
3,2571,2007,0,1610612756,PHX,24.0,80,18,2613.0,529,1111,0.476,190,438,0.434,196,232,0.845,22.0,192.0,214.0,317,96.0,15.0,146.0,210,1444,0,Leandro Barbosa
4,2571,2008,0,1610612756,PHX,25.0,82,12,2421.0,472,1021,0.462,164,422,0.389,175,213,0.822,40.0,191.0,231.0,216,75.0,18.0,117.0,195,1283,0,Leandro Barbosa
5,2571,2009,0,1610612756,PHX,26.0,70,11,1705.0,366,759,0.482,90,240,0.375,171,194,0.881,34.0,147.0,181.0,162,82.0,7.0,93.0,115,993,0,Leandro Barbosa
6,2571,2010,0,1610612756,PHX,27.0,44,5,786.0,155,365,0.425,44,136,0.324,64,73,0.877,11.0,58.0,69.0,64,23.0,12.0,46.0,71,418,0,Leandro Barbosa
7,2571,2011,0,1610612761,TOR,28.0,58,0,1395.0,294,653,0.45,72,213,0.338,109,137,0.796,14.0,85.0,99.0,119,50.0,6.0,84.0,112,769,0,Leandro Barbosa
8,2571,2012,0,1610612761,TOR,29.0,42,0,946.0,198,454,0.436,40,111,0.36,76,91,0.835,21.0,58.0,79.0,63,36.0,7.0,68.0,101,512,0,Leandro Barbosa
9,2571,2012,0,1610612754,IND,29.0,22,0,436.0,73,183,0.399,25,59,0.424,25,33,0.758,12.0,37.0,49.0,33,20.0,0.0,26.0,34,196,0,Leandro Barbosa
10,2571,2012,0,0,TOT,29.0,64,0,1382.0,271,637,0.425,65,170,0.382,101,124,0.815,33.0,95.0,128.0,96,56.0,7.0,94.0,135,708,0,Leandro Barbosa
11,2571,2013,0,1610612738,BOS,30.0,41,2,513.0,83,193,0.43,18,47,0.383,31,41,0.756,8.0,38.0,46.0,58,17.0,6.0,21.0,51,215,0,Leandro Barbosa
12,2571,2014,0,1610612756,PHX,31.0,20,0,368.0,56,131,0.427,7,25,0.28,31,39,0.795,5.0,32.0,37.0,32,7.0,4.0,19.0,30,150,0,Leandro Barbosa
13,2571,2015,0,1610612744,GSW,32.0,66,1,982.0,183,386,0.474,43,112,0.384,58,74,0.784,23.0,68.0,91.0,99,41.0,8.0,44.0,87,467,0,Leandro Barbosa
14,2571,2016,0,1610612744,GSW,33.0,68,0,1079.0,171,370,0.462,39,110,0.355,52,62,0.839,28.0,89.0,117.0,82,44.0,10.0,53.0,107,433,0,Leandro Barbosa
15,2571,2017,0,1610612756,PHX,34.0,67,0,963.0,172,392,0.439,35,98,0.357,40,45,0.889,15.0,89.0,104.0,81,31.0,8.0,48.0,82,419,0,Leandro Barbosa
0,200826,2007,0,1610612742,DAL,23.0,33,1,191.0,28,78,0.359,6,21,0.286,16,24,0.667,7.0,18.0,25.0,24,1.0,1.0,14.0,19,78,0,J.J. Barea
1,200826,2008,0,1610612742,DAL,24.0,44,9,460.0,71,170,0.418,21,54,0.389,28,35,0.8,4.0,43.0,47.0,58,14.0,1.0,35.0,48,191,0,J.J. Barea
2,200826,2009,0,1610612742,DAL,25.0,79,15,1600.0,246,557,0.442,55,154,0.357,70,93,0.753,36.0,141.0,177.0,269,37.0,5.0,105.0,121,617,0,J.J. Barea
3,200826,2010,0,1610612742,DAL,26.0,78,18,1546.0,232,527,0.44,56,157,0.357,76,90,0.844,17.0,129.0,146.0,258,35.0,6.0,102.0,119,596,0,J.J. Barea
4,200826,2011,0,1610612742,DAL,27.0,81,2,1669.0,285,649,0.439,66,189,0.349,133,157,0.847,29.0,130.0,159.0,317,30.0,1.0,136.0,136,769,0,J.J. Barea
5,200826,2012,0,1610612750,MIN,28.0,41,11,1032.0,167,418,0.4,53,143,0.371,76,98,0.776,14.0,100.0,114.0,232,21.0,0.0,103.0,61,463,0,J.J. Barea
6,200826,2013,0,1610612750,MIN,29.0,74,2,1713.0,316,758,0.417,97,280,0.346,105,134,0.784,34.0,173.0,207.0,294,32.0,0.0,145.0,131,834,0,J.J. Barea
7,200826,2014,0,1610612750,MIN,30.0,79,1,1471.0,254,656,0.387,73,231,0.316,79,100,0.79,16.0,138.0,154.0,303,26.0,0.0,125.0,129,660,0,J.J. Barea
8,200826,2015,0,1610612742,DAL,31.0,77,10,1362.0,225,536,0.42,54,167,0.323,76,94,0.809,23.0,111.0,134.0,263,33.0,1.0,70.0,104,580,0,J.J. Barea
9,200826,2016,0,1610612742,DAL,32.0,74,16,1667.0,317,711,0.446,100,260,0.385,74,96,0.771,26.0,126.0,152.0,302,26.0,2.0,113.0,110,808,0,J.J. Barea
10,200826,2017,0,1610612742,DAL,33.0,35,6,771.0,142,343,0.414,53,148,0.358,44,51,0.863,9.0,75.0,84.0,193,14.0,1.0,63.0,30,381,0,J.J. Barea
11,200826,2018,0,1610612742,DAL,34.0,69,11,1603.0,303,690,0.439,115,313,0.367,80,102,0.784,15.0,186.0,201.0,434,35.0,3.0,143.0,83,801,0,J.J. Barea
12,200826,2019,0,1610612742,DAL,35.0,38,0,752.0,161,385,0.418,38,128,0.297,55,78,0.705,13.0,82.0,95.0,211,22.0,1.0,72.0,50,415,0,J.J. Barea
13,200826,2020,0,1610612742,DAL,36.0,29,6,450.0,85,207,0.411,32,85,0.376,20,22,0.909,10.0,43.0,53.0,112,5.0,2.0,38.0,27,222,0,J.J. Barea
0,200745,2007,0,1610612761,TOR,21.0,65,2,1629.0,267,625,0.427,100,268,0.373,117,142,0.824,52.0,203.0,255.0,50,32.0,53.0,107.0,180,751,0,Andrea Bargnani
1,200745,2008,0,1610612761,TOR,22.0,78,53,1861.0,280,725,0.386,90,261,0.345,142,169,0.84,50.0,238.0,288.0,89,23.0,37.0,88.0,211,792,0,Andrea Bargnani
2,200745,2009,0,1610612761,TOR,23.0,78,59,2453.0,431,958,0.45,119,291,0.409,221,266,0.831,70.0,346.0,416.0,94,34.0,97.0,135.0,242,1202,0,Andrea Bargnani
3,200745,2010,0,1610612761,TOR,24.0,80,80,2799.0,537,1143,0.47,121,325,0.372,181,234,0.774,105.0,388.0,493.0,93,25.0,111.0,120.0,215,1376,0,Andrea Bargnani
4,200745,2011,0,1610612761,TOR,25.0,66,66,2353.0,525,1173,0.448,77,223,0.345,287,350,0.82,74.0,269.0,343.0,119,34.0,46.0,152.0,160,1414,0,Andrea Bargnani
5,200745,2012,0,1610612761,TOR,26.0,31,31,1032.0,209,484,0.432,34,115,0.296,151,173,0.873,24.0,148.0,172.0,61,18.0,15.0,69.0,52,603,0,Andrea Bargnani
6,200745,2013,0,1610612761,TOR,27.0,35,25,1003.0,170,426,0.399,38,123,0.309,65,77,0.844,26.0,102.0,128.0,38,21.0,23.0,54.0,64,443,0,Andrea Bargnani
7,200745,2014,0,1610612752,NYK,28.0,42,39,1257.0,222,502,0.442,30,108,0.278,84,102,0.824,69.0,153.0,222.0,45,14.0,52.0,58.0,100,558,0,Andrea Bargnani
8,200745,2015,0,1610612752,NYK,29.0,29,22,785.0,164,361,0.454,15,41,0.366,87,107,0.813,32.0,95.0,127.0,46,2.0,27.0,42.0,53,430,0,Andrea Bargnani
